Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
ZAHEER  A. ANSARI,JP,0,Graduate,30,Nainital + Uttaranchal,35370,38265,2004
RAJENDRA KUMAR   Winner ,SP,0,8th Pass,46,Hardwar + Uttaranchal,2394512,0,2004
ARVIND,UKKD,0,8th Pass,28,Hardwar + Uttaranchal,60500,0,2004
BABU RAM,IND,0,Graduate,58,Hardwar + Uttaranchal,250000,0,2004
DEEPAK KUMAR,INC,0,Post Graduate,47,Hardwar + Uttaranchal,3932782,290419,2004
DR. BHAGWANDASS,BSP,0,Graduate Professional,54,Hardwar + Uttaranchal,331888,0,2004
HARPAL SINGH SATHI,BJP,0,Graduate,58,Hardwar + Uttaranchal,3271171,340000,2004
ROOP CHAND,SHS, 1 ,Not Given,43,Hardwar + Uttaranchal,742000,0,2004
VINOD KUMAR,IND,0,Not Given,31,Hardwar + Uttaranchal,11500,0,2004
Hiten Barman   Winner ,AIFB,0,12th Pass,54,Cooch Behar + West Bengal,546676,279146,2004
Amar Roy Pradhan,IND,0,Others,74,Cooch Behar + West Bengal,423833,150000,2004
Bharat Singha Sarkar,IND, 1 ,12th Pass,29,Cooch Behar + West Bengal,11280,0,2004
Girindra Nath Barman,AITC,0,Post Graduate,50,Cooch Behar + West Bengal,1430014,112118,2004
Nripen Karjee,IND, 1 ,Graduate,53,Cooch Behar + West Bengal,0,0,2004
Pijush Barman,SP,0,Post Graduate,30,Cooch Behar + West Bengal,98500,0,2004
Pradip Kumar Roy,IND,0,Post Graduate,40,Cooch Behar + West Bengal,134843,21000,2004
Sailen Barma,INC,0,Post Graduate,43,Cooch Behar + West Bengal,1142860,650000,2004
Joachim Baxla   Winner ,RSP,0,Graduate,49,Alipurduars + West Bengal,485800,0,2004
Manoj Tigga,BJP,0,Graduate,31,Alipurduars + West Bengal,5578,62361,2004
Paul Dexion Kharia,IND,0,Others,52,Alipurduars + West Bengal,50000,0,2004
Rampratap Baraik,IND,0,5th Pass,62,Alipurduars + West Bengal,0,0,2004
Ratan Lal Baraik,INC,0,Graduate,59,Alipurduars + West Bengal,943500,0,2004
Samarendra Ekka ( Pintu),IND, 1 ,8th Pass,40,Alipurduars + West Bengal,4266,0,2004
Minati Sen   Winner ,CPM,0,Graduate Professional,61,Jalpaiguri + West Bengal,1711703,47377,2004
Bhim Chandra Roy,IND,0,Graduate,57,Jalpaiguri + West Bengal,720000,2700,2004
Dipak Krishna Bhowmik,INC,0,Graduate,64,Jalpaiguri + West Bengal,647210,0,2004
Nachhir Ali Pramanik,IND,0,Others,54,Jalpaiguri + West Bengal,65000,10000,2004
Parash Dutta,AITC,0,Graduate,57,Jalpaiguri + West Bengal,1412600,221813,2004
Sankar Das,CPI(ML)(L),0,12th Pass,57,Jalpaiguri + West Bengal,1296000,0,2004
Santi Kumar Sarkar,BSP,0,Post Graduate,45,Jalpaiguri + West Bengal,792507,269946,2004
Shankar Kumar Ganguli,IND,0,Graduate,65,Jalpaiguri + West Bengal,457337,543,2004
Subhasish Dasgupta,IND,0,Graduate,36,Jalpaiguri + West Bengal,674500,0,2004
Dawa Narbula   Winner ,INC,0,Post Graduate,67,Darjeeling + West Bengal,7065000,200000,2004
Bimal Dutta,BSP,0,10th Pass,39,Darjeeling + West Bengal,335508,56103,2004
Dr. G. S. Yonzone,BJP,0,Others,65,Darjeeling + West Bengal,3779800,0,2004
Kishalay Kanti Sharma,IND,0,10th Pass,53,Darjeeling + West Bengal,506269,300586,2004
Lalit Barman,IND,0,Graduate,42,Darjeeling + West Bengal,685544,375095,2004
Mohan Chhetri,IND,0,Post Graduate,40,Darjeeling + West Bengal,787143,0,2004
Moni Thapa,CPM,0,Post Graduate,38,Darjeeling + West Bengal,1660669,85000,2004
Raju Bhatta,IND,0,8th Pass,37,Darjeeling + West Bengal,3150,0,2004
Sanjay Thakuri,IND,0,Others,38,Darjeeling + West Bengal,395000,0,2004
Tika Pradhan,IND,0,Graduate,52,Darjeeling + West Bengal,10450,0,2004
Priya Ranjan Dasmunsi   Winner ,INC,0,Post Graduate,59,Raiganj + West Bengal,7504280,3000000,2004
Abedin Dr. Zainal,AITC,0,Doctorate,73,Raiganj + West Bengal,1624216,0,2004
Achintya Tarafdar,IND,0,Graduate,33,Raiganj + West Bengal,311000,0,2004
Ajit Das,CPI(ML)(L), 1 ,Graduate,62,Raiganj + West Bengal,431340,0,2004
Anil Biswas,BSP,0,Not Given,44,Raiganj + West Bengal,0,0,2004
Ashis Saha,SP,0,Others,32,Raiganj + West Bengal,997000,0,2004
Minati Ghosh,CPM,0,Post Graduate,57,Raiganj + West Bengal,619420,0,2004
Subrata Adhikary,IND,0,10th Pass,45,Raiganj + West Bengal,684499,0,2004
Sukumal Biswas,IND,0,Not Given,0,Raiganj + West Bengal,0,0,2004
Ranen Barman   Winner ,RSP,0,10th Pass,35,Balurghat + West Bengal,968333,0,2004
Binoy Mallick,IND,0,Post Graduate,38,Balurghat + West Bengal,146984,172161,2004
Dipti Barman,INC,0,10th Pass,28,Balurghat + West Bengal,10500,0,2004
Gobinda Sakar,BSP,0,Not Given,46,Balurghat + West Bengal,301600,18600,2004
Manomohan Ray,BJP,0,10th Pass,69,Balurghat + West Bengal,2669543,0,2004
Prahallad Barman,IND,0,12th Pass,28,Balurghat + West Bengal,15900,0,2004
A. B. A. Ghani Khan Choudhury   Winner ,INC, 1 ,Graduate,69,Malda + West Bengal,4115704,4187744,2004
Atul Chandra Mandal,IND,0,Graduate,33,Malda + West Bengal,100000,0,2004
Badsha Alam,BJP, 2 ,Graduate,51,Malda + West Bengal,4696091,0,2004
Lawrence Hansda,BSP,0,12th Pass,60,Malda + West Bengal,25133,0,2004
Majedur Rahaman,IND,0,5th Pass,39,Malda + West Bengal,672200,0,2004
Naresh Rishi,IND,0,12th Pass,51,Malda + West Bengal,10000,16800,2004
Parimal Mardi,IND,0,8th Pass,32,Malda + West Bengal,62000,0,2004
Pranab Das,CPM,0,Graduate,41,Malda + West Bengal,103902,0,2004
Sadhan Chatterjee,IND,0,Post Graduate,52,Malda + West Bengal,736786,3500,2004
Tushar Kanti Besra,IND,0,Post Graduate,30,Malda + West Bengal,91500,30168,2004
Pranab Mukherjee   Winner ,INC,0,Doctorate,67,Jangipur + West Bengal,15204925,217267,2004
Abdus Sayeed,IND,0,10th Pass,61,Jangipur + West Bengal,578826,0,2004
Abu Asim Siddique,IND,0,Graduate,0,Jangipur + West Bengal,15000,0,2004
Abul Hasnat Khan,CPM,0,Post Graduate,58,Jangipur + West Bengal,2846652,934387,2004
Gour Pada Biswas Mallik,BSP,0,5th Pass,59,Jangipur + West Bengal,1210000,0,2004
Mohammad Abdur Rahaman,SP,0,Others,56,Jangipur + West Bengal,540000,6000,2004
Palash De,IND,0,Graduate,26,Jangipur + West Bengal,0,0,2004
Shish Mohammad,AITC,0,Not Given,0,Jangipur + West Bengal,0,0,2004
Adhir Ranjan Chowdhury   Winner ,INC, 3 ,10th Pass,48,Berhampore + West Bengal,19395174,0,2004
Apurba Banerjee,IND, 2 ,Graduate,50,Berhampore + West Bengal,800291,0,2004
Ashim Roy,IND,0,Others,35,Berhampore + West Bengal,33500,52700,2004
Ashoke Kumar Singha,SP,0,12th Pass,50,Berhampore + West Bengal,220000,0,2004
Jyotirmoy Thakur,IND,0,Graduate,39,Berhampore + West Bengal,95000,70000,2004
Krishna Prosad Biswas,IND,0,Graduate,45,Berhampore + West Bengal,442000,0,2004
Pramothes Mukherjee,RSP,0,Post Graduate,58,Berhampore + West Bengal,4493008,151000,2004
Sunil Kumar Mondal,BSP,0,Others,63,Berhampore + West Bengal,2080000,0,2004
Tapas Kumar Chatterjee,BJP,0,Others,48,Berhampore + West Bengal,301000,0,2004
Jyotirmoyee Sikdar   Winner ,CPM,0,12th Pass,34,Krishnagar + West Bengal,7545592,1036080,2004
Asim Kumar Saha,INC,0,Graduate,53,Krishnagar + West Bengal,4088341,0,2004
Biman Biswas,CPI(ML)(L),0,12th Pass,55,Krishnagar + West Bengal,450000,0,2004
Jayashree Chakraborty,SP,0,Post Graduate,49,Krishnagar + West Bengal,1254849,0,2004
Khoda Box Shaikh,IND,0,Graduate,58,Krishnagar + West Bengal,302000,0,2004
Mozammel Haque Paile,BSP,0,Graduate,49,Krishnagar + West Bengal,265000,0,2004
Profulla Banerjee,IND,0,Others,69,Krishnagar + West Bengal,160000,0,2004
Satya Brata Mookherjee,BJP,0,Graduate Professional,71,Krishnagar + West Bengal,19739431,210000,2004
Ujjwal Mukherjee,IND,0,12th Pass,38,Krishnagar + West Bengal,5000,0,2004
Alakesh Das   Winner ,CPM,0,Post Graduate,40,Nabadwip + West Bengal,278876,18382,2004
Amitosh Biswas,IND,0,Graduate,34,Nabadwip + West Bengal,176000,0,2004
Basu Dev Bachhar,IND,0,8th Pass,31,Nabadwip + West Bengal,4000,0,2004
Gopal Biswas,IND,0,Graduate,47,Nabadwip + West Bengal,1000,0,2004
Howladar Nripendra Nath,INC, 2 ,12th Pass,48,Nabadwip + West Bengal,1423000,36114,2004
Nilima Nag ( Mallick),AITC,0,10th Pass,45,Nabadwip + West Bengal,912959,0,2004
Paramesh Chandra Biswas,IND,0,Post Graduate,30,Nabadwip + West Bengal,5000,0,2004
Parimal Dhali,IND,0,10th Pass,36,Nabadwip + West Bengal,165200,178640,2004
Satish Biswas,BSP,0,Post Graduate,58,Nabadwip + West Bengal,100000,0,2004
Subrata Bose   Winner ,AIFB,0,Graduate,72,Barasat + West Bengal,2386568,35700,2004
Anjan Adhikary,IND,0,Others,33,Barasat + West Bengal,189051,0,2004
Arun Basu,IND,0,Graduate,64,Barasat + West Bengal,746496,0,2004
Dr. Ranjit Kumar Panja,AITC,0,Doctorate,72,Barasat + West Bengal,9311793,0,2004
Dulal Chandra Das,BSP,0,12th Pass,62,Barasat + West Bengal,2530000,0,2004
Kabi Roy,SAP,0,Graduate,40,Barasat + West Bengal,0,0,2004
Prabir Banerjee,INC,0,Post Graduate,56,Barasat + West Bengal,1468620,0,2004
Sampatia Munda,IND,0,10th Pass,27,Barasat + West Bengal,151000,0,2004
Sankar Ghosh,IND,0,Graduate,51,Barasat + West Bengal,0,0,2004
Waliur Rahaman,SP,0,Others,54,Barasat + West Bengal,443774,90000,2004
Ajay Chakraborty   Winner ,CPI,0,Graduate Professional,60,Basirhat + West Bengal,7218672,0,2004
Ajoy Ghora,IND,0,5th Pass,38,Basirhat + West Bengal,186612,0,2004
Ashrafi Hassan Shahidullah,INL,0,Others,47,Basirhat + West Bengal,34300,0,2004
Gopal Debnath,BSP,0,Graduate,35,Basirhat + West Bengal,33500,0,2004
Kartick Chandra Sarkar,IND,0,Others,55,Basirhat + West Bengal,449000,0,2004
Md. Quamruzzaman,SP,0,Others,30,Basirhat + West Bengal,240000,0,2004
Sujit Bose,AITC,0,10th Pass,41,Basirhat + West Bengal,4290342,955624,2004
Syed Md. Nizamuddin,INC,0,Post Graduate,38,Basirhat + West Bengal,824500,641600,2004
Sanat Kumar Mandal   Winner ,RSP,0,Graduate Professional,62,Joynagar + West Bengal,2189190,0,2004
Asit Baran Thakur,BJP,0,Others,61,Joynagar + West Bengal,5020343,0,2004
Meghnath Halder,BSP,0,Post Graduate,46,Joynagar + West Bengal,1178520,514245,2004
Sanat Kumar Dhali,IND,0,Graduate,41,Joynagar + West Bengal,70000,0,2004
Sukriti Ranjan Biswas,RPI,0,Graduate,49,Joynagar + West Bengal,1126300,1369196,2004
Tarun Kanti Naskar,IND,0,Others,46,Joynagar + West Bengal,687000,58218,2004
Basudeb Barman   Winner ,CPM,0,Post Graduate,68,Mathurapur + West Bengal,2772156,0,2004
Kansari Mondal,BSP,0,Not Given,36,Mathurapur + West Bengal,290,0,2004
Mihir Kumar Naskar,IND,0,Graduate,39,Mathurapur + West Bengal,17700,0,2004
Monoranjan Haldar,INC,0,Post Graduate,60,Mathurapur + West Bengal,1305000,230000,2004
Prahlad Kumar Purkait,IND,0,Post Graduate,59,Mathurapur + West Bengal,515611,0,2004
Radhika Ranjan Pramanik,AITC,0,Post Graduate,71,Mathurapur + West Bengal,1163428,450000,2004
Samik Lahiri   Winner ,CPM,0,Graduate,37,Diamond Harbour + West Bengal,232000,0,2004
Abdur Rauf Baidya,IND, 1 ,Not Given,55,Diamond Harbour + West Bengal,76165,0,2004
Amit Sundar Purkait,IND, 1 ,Not Given,0,Diamond Harbour + West Bengal,5000,0,2004
Bechu Mondal,IND,0,Post Graduate,54,Diamond Harbour + West Bengal,536171,0,2004
Daulat Ali Sheikh,INC,0,Graduate,64,Diamond Harbour + West Bengal,516826,90,2004
Dr. Dhiren Mondal,BSP,0,Post Graduate,66,Diamond Harbour + West Bengal,99322,0,2004
Mainuddin Chisty,IND,0,Post Graduate,47,Diamond Harbour + West Bengal,264000,3965,2004
Mala Banerjee,JUM,0,Graduate,50,Diamond Harbour + West Bengal,124364600,0,2004
Saugata Roy,AITC,0,Graduate,56,Diamond Harbour + West Bengal,2746143,0,2004
Sekh  Nasir Uddin,IND,0,8th Pass,34,Diamond Harbour + West Bengal,485000,0,2004
Sekh  Nazrul Islam,SP,0,Post Graduate,36,Diamond Harbour + West Bengal,282750,0,2004
Zameerul Hasan,INL,0,Not Given,46,Diamond Harbour + West Bengal,28421000,9195281,2004
Sujan Chakraborty   Winner ,CPM,0,Doctorate,44,Jadavpur + West Bengal,1046232,0,2004
Anisur Rahman,INL,0,Post Graduate,33,Jadavpur + West Bengal,78200,0,2004
Arabindu Halder,BSP,0,Graduate,62,Jadavpur + West Bengal,35000,175,2004
Arup Ghosh,IND,0,12th Pass,39,Jadavpur + West Bengal,13063,0,2004
Badan Bairagi,IND,0,Graduate,31,Jadavpur + West Bengal,153500,0,2004
Banasree Chakraborty,IND,0,Post Graduate,48,Jadavpur + West Bengal,610500,26586,2004
Jit Narayan Singh,IND,0,12th Pass,40,Jadavpur + West Bengal,2017800,0,2004
Krishna Bose,AITC,0,Post Graduate,72,Jadavpur + West Bengal,6087332,32187,2004
Prof. Omprakash Mishra,INC,0,Post Graduate,43,Jadavpur + West Bengal,735000,456377,2004
Tapan Sarkar,IND,0,12th Pass,31,Jadavpur + West Bengal,459876,0,2004
Tapas Kumar Howlader,IND,0,12th Pass,27,Jadavpur + West Bengal,7000,0,2004
Tarit Baran Topdar   Winner ,CPM,0,Post Graduate,60,Barrackpore + West Bengal,9453015,0,2004
Amal Kumar Sen,IND,0,Graduate,47,Barrackpore + West Bengal,82200,0,2004
Arjun Bag,IND,0,Not Given,0,Barrackpore + West Bengal,2000,0,2004
Arjun Prasad Singh,IND, 7 ,12th Pass,42,Barrackpore + West Bengal,958607,356784,2004
Arjun Singh,AITC,0,12th Pass,42,Barrackpore + West Bengal,918500,385326,2004
Chapala Majumder,BSP,0,Post Graduate,40,Barrackpore + West Bengal,1080000,0,2004
Debi Ghosal,INC,0,Others,69,Barrackpore + West Bengal,2585850,0,2004
Dinesh Kumar Sharma,IND,0,Graduate,35,Barrackpore + West Bengal,50000,0,2004
Ganesh Das,IND, 4 ,10th Pass,42,Barrackpore + West Bengal,1808219,150315,2004
Subrata Biswas,IND,0,Not Given,48,Barrackpore + West Bengal,913000,900000,2004
Tapan Sinha,IND,0,Others,46,Barrackpore + West Bengal,12837,0,2004
Tarkeshwar Singh,IND,0,Graduate,39,Barrackpore + West Bengal,35400,0,2004
Amitava Nandy   Winner ,CPM,0,12th Pass,61,Dum Dum + West Bengal,2935137,0,2004
Adhikary Binoy,IND,0,Literate,44,Dum Dum + West Bengal,635900,81284,2004
Ahindra Basu,IND,0,Graduate,51,Dum Dum + West Bengal,1338850,118149,2004
Goutam Das,BSP,0,Graduate,34,Dum Dum + West Bengal,37000,0,2004
Krishnendu Goswami,SP,0,8th Pass,42,Dum Dum + West Bengal,3495000,951390,2004
Subhankar Nag,IND,0,Post Graduate,28,Dum Dum + West Bengal,23163,0,2004
Tapan Sikdar,BJP,0,Graduate,61,Dum Dum + West Bengal,269800,0,2004
Tapas Majumder,INC,0,Not Given,41,Dum Dum + West Bengal,4908076,1493799,2004
Ashim Das,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Bandyopadhyay Sudip,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Biplab Mukherjee,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Gopal Ch. Saha,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Kamalesh Ojha,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Lok Nath Saraff,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Pandey Ramendra,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Prof. Vijay K.  Arora (samyak),IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Rizwan Ahmad Siddiqui,BSP,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Subrata Banerjee,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Subrata Mukherjee,AITC,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Sudhir Kr. Bishram,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Sudip Bandyopadhyay,IND,0,Not Given,0,Calcutta North West + West Bengal,0,0,2004
Md. Salim   Winner ,CPM,0,Post Graduate,46,Calcutta North East + West Bengal,3109485,0,2004
"Ajit Kumar Panja ( Mamudpur, P.s- Chandrakona, Ghatal, West Medinipur)",IND,0,Others,47,Calcutta North East + West Bengal,15000,0,2004
"Ajit Kumar Panja (250, Chittaranjan Avenue, Kolkata-700 006)",AITC,0,Others,68,Calcutta North East + West Bengal,16354802,0,2004
Angshuman Paul,IND,0,Not Given,0,Calcutta North East + West Bengal,0,0,2004
Chandra Prakash Dubey,BSP,0,12th Pass,48,Calcutta North East + West Bengal,1010,0,2004
Debojyoti Basu,IND,0,12th Pass,39,Calcutta North East + West Bengal,750,0,2004
Imtiaz Ahmed,IND,0,10th Pass,59,Calcutta North East + West Bengal,34500,0,2004
Indira Mukherjee ( Moushumi Chatterjee),INC,0,Not Given,45,Calcutta North East + West Bengal,1924891,0,2004
Mahua Roy,IND,0,12th Pass,39,Calcutta North East + West Bengal,23000,0,2004
Pintu Kundu,IND,0,Others,30,Calcutta North East + West Bengal,58614,0,2004
Mamata Banerjee   Winner ,AITC,0,Post Graduate,48,Calcutta South + West Bengal,375489,0,2004
Bandana Das,IND,0,8th Pass,46,Calcutta South + West Bengal,12500,0,2004
Barnali Mukherjee,IND, 2 ,Post Graduate,39,Calcutta South + West Bengal,15000,0,2004
Bhusan Mondal,IND,0,8th Pass,61,Calcutta South + West Bengal,38500,0,2004
Kusha Ram,BSP,0,Not Given,77,Calcutta South + West Bengal,511200,0,2004
Mukul Paul,IND,0,10th Pass,44,Calcutta South + West Bengal,82500,0,2004
Nafisa Ali,INC,0,Graduate,46,Calcutta South + West Bengal,20737716,0,2004
Rabin Deb,CPM,0,Graduate,55,Calcutta South + West Bengal,88498,0,2004
Ranjit Banerjee,IND,0,10th Pass,46,Calcutta South + West Bengal,265557,0,2004
Santu Mukherjee,IND,0,5th Pass,27,Calcutta South + West Bengal,208700,0,2004
Sujit Kumar Roy,IND,0,Others,64,Calcutta South + West Bengal,986294,0,2004
Swadesh Chakrabortty   Winner ,CPM,0,Graduate,61,Howrah + West Bengal,1545667,0,2004
Aloke Ghosh,IND,0,Not Given,52,Howrah + West Bengal,359522,0,2004
Anup Dey,JD(S),0,12th Pass,27,Howrah + West Bengal,122550,100000,2004
Bimal Mondal,IND,0,12th Pass,32,Howrah + West Bengal,112316,0,2004
Dr. Bikram Sarkar,AITC,0,Not Given,65,Howrah + West Bengal,5040000,49831,2004
Gautam Saha,IND,0,12th Pass,33,Howrah + West Bengal,88034,0,2004
Gopal Chandra Modi,IND,0,Graduate,58,Howrah + West Bengal,569050,30835,2004
Goutam Mondal,IND,0,Graduate,45,Howrah + West Bengal,940087,90000,2004
Mantu Das,IND,0,Graduate,30,Howrah + West Bengal,12011,0,2004
Monoranjan Polley,IND,0,Not Given,42,Howrah + West Bengal,30000,0,2004
Panchu Gopal Bagani,IND,0,Not Given,45,Howrah + West Bengal,250000,0,2004
Prasadi Ram,IND,0,10th Pass,65,Howrah + West Bengal,58000,0,2004
Rabindra Kumar Jaiswal,BSP,0,Not Given,44,Howrah + West Bengal,153169,0,2004
Sultan Singh,INC,0,Graduate,60,Howrah + West Bengal,10774563,238347,2004
Hannan Mollah   Winner ,CPM,0,Post Graduate,58,Uluberia + West Bengal,621879,0,2004
Baidya Nath Chowdhury,IND,0,Not Given,68,Uluberia + West Bengal,858538,0,2004
Bharat Chandra Manna,IND,0,Post Graduate,54,Uluberia + West Bengal,33577,74000,2004
Kazi Abdul Rajjak,INC,0,Literate,67,Uluberia + West Bengal,33466200,0,2004
Rajib Banerjee,AITC,0,Graduate,36,Uluberia + West Bengal,177516,300000,2004
Sandhya Mandal,BSP,0,Graduate,49,Uluberia + West Bengal,3012000,0,2004
Snehanshu Maity,IND,0,Not Given,35,Uluberia + West Bengal,12463,0,2004
Santasri Chatterjee   Winner ,CPM,0,Graduate,64,Serampore + West Bengal,1698395,0,2004
Akbar Ali Khandoker,AITC,0,Graduate,47,Serampore + West Bengal,3035064,336323,2004
Avash Munshi,IND,0,10th Pass,38,Serampore + West Bengal,362571,46656,2004
Bidyut Raut,IND,0,Graduate,57,Serampore + West Bengal,249634,0,2004
Dilip Bhattacharya,IND, 1 ,Graduate,61,Serampore + West Bengal,2046308,37500,2004
Indradeo Ray,SP,0,Not Given,44,Serampore + West Bengal,154800,0,2004
Kesto Mukherjee,INC,0,10th Pass,58,Serampore + West Bengal,1616387,0,2004
Sabitri Das,BSP,0,Others,47,Serampore + West Bengal,73000,0,2004
Sukumar Malik,IND,0,10th Pass,33,Serampore + West Bengal,6550,0,2004
Suresh Nayak,JD(S),0,Others,33,Serampore + West Bengal,437275,0,2004
Rupchand Pal   Winner ,CPM,0,Post Graduate,67,Hooghly + West Bengal,893720,435000,2004
Asok Kumar Das,INC,0,Graduate,56,Hooghly + West Bengal,346355,0,2004
Indrani Mukherjee,AITC,0,Graduate,50,Hooghly + West Bengal,5450884,545000,2004
Keshab Chandra Soren,JDP,0,Others,51,Hooghly + West Bengal,100,18870,2004
Matilal Mandal,BSP,0,Graduate,63,Hooghly + West Bengal,787000,0,2004
Anil Basu   Winner ,CPM,0,Literate,59,Arambagh + West Bengal,1042327,0,2004
Datta Pradip,INC,0,Graduate Professional,47,Arambagh + West Bengal,1126069,0,2004
Swapan Kumar Nandi,BJP,0,Graduate,52,Arambagh + West Bengal,2860518,241120,2004
Gurudas Dasgupta   Winner ,CPI,0,Post Graduate,67,Panskura + West Bengal,3668778,0,2004
Hema Choubey,AITC, 1 ,10th Pass,30,Panskura + West Bengal,492131,0,2004
Nazim Ahmed,INC,0,Post Graduate,56,Panskura + West Bengal,814202,87000,2004
Seth Lakshman Chandra   Winner ,CPM,0,Post Graduate,56,Tamluk + West Bengal,887175,0,2004
Adhikari Suvendu,AITC, 4 ,Graduate,34,Tamluk + West Bengal,6352353,0,2004
Ajit Das,BSP,0,Post Graduate,73,Tamluk + West Bengal,595000,0,2004
Bhakti Adhikary,IND,0,Post Graduate,40,Tamluk + West Bengal,187500,0,2004
Hossain Mahmud Shaikh,IND, 1 ,Post Graduate,45,Tamluk + West Bengal,906390,542384,2004
Manab Bera,IND,0,12th Pass,56,Tamluk + West Bengal,787191,360,2004
Sudarsan Panja,INC,0,Others,55,Tamluk + West Bengal,15332783,6778874,2004
Trilochan Kuila,SP,0,10th Pass,44,Tamluk + West Bengal,244000,0,2004
Prasanta Pradhan   Winner ,CPM,0,Post Graduate,63,Contai + West Bengal,1410752,15000,2004
Adhar Chandra Nahal,IND,0,Not Given,56,Contai + West Bengal,27000,0,2004
Asalata Majumdar,BSP,0,Not Given,63,Contai + West Bengal,67500,0,2004
Jiban Das,IND, 1 ,Graduate,48,Contai + West Bengal,1153382,145000,2004
Kshitindra Mohan Sahoo,INC,0,Post Graduate,59,Contai + West Bengal,855500,0,2004
Nitish Sengupta,AITC,0,Doctorate,68,Contai + West Bengal,7646248,0,2004
Prabodh Panda   Winner ,CPI,0,Graduate,58,Midnapore + West Bengal,1297328,0,2004
Asit Kumar Khatua,JKP(N), 2 ,12th Pass,27,Midnapore + West Bengal,1095825,148091,2004
Lalit Kumar Jaiswal,SHS, 2 ,Post Graduate,35,Midnapore + West Bengal,60000,128000,2004
Madhumanti Sengupta,NCP,0,Others,49,Midnapore + West Bengal,11692000,200000,2004
Mritunjoy Chakraborty,IND,0,Graduate,39,Midnapore + West Bengal,113100,0,2004
Narayan Chandra Paria,INC, 2 ,Graduate,52,Midnapore + West Bengal,442500,31000,2004
Panchanan Pradhan,IND, 1 ,Post Graduate,54,Midnapore + West Bengal,1394077,0,2004
Rahul ( Biswajit) Sinha,BJP,0,Graduate,39,Midnapore + West Bengal,2529781,0,2004
Rupchand Murmu   Winner ,CPM, 1 ,12th Pass,56,Jhargram + West Bengal,1041089,101870,2004
Khagendra Nath Hembrom,JKP(N),0,12th Pass,56,Jhargram + West Bengal,864524,270464,2004
Leba Chand Tudu,IND,0,Not Given,55,Jhargram + West Bengal,28000,36,2004
Masang Hemram,IND,0,8th Pass,31,Jhargram + West Bengal,0,0,2004
Mongal Soren,JMM,0,Post Graduate,26,Jhargram + West Bengal,1007,0,2004
Nityananda Hembram,AITC,0,Others,69,Jhargram + West Bengal,716000,0,2004
Surja Mandi,IND,0,Others,42,Jhargram + West Bengal,389000,0,2004
Bir Singh Mahato   Winner ,AIFB, 2 ,Post Graduate,58,Purulia + West Bengal,1474102,314287,2004
Ajoy Kumar Tudu,JDP,0,Others,49,Purulia + West Bengal,265000,0,2004
Anil Kumar Choudhury,JD(U),0,Post Graduate,38,Purulia + West Bengal,1063586,0,2004
Dhiren Chandra Rajak,JKP(N),0,Others,46,Purulia + West Bengal,100000,0,2004
Gomasta Prasad Soren,Jharkhand Party,0,Others,60,Purulia + West Bengal,911798,0,2004
Mihir Kumar Rajwar,BSP,0,Not Given,48,Purulia + West Bengal,136000,0,2004
Nilkamal Mahato,IND,0,Not Given,65,Purulia + West Bengal,150000,0,2004
Niyati Mahato,AITC,0,12th Pass,39,Purulia + West Bengal,606962,0,2004
Pranati Bhattacharya,IND,0,Graduate,54,Purulia + West Bengal,0,0,2004
Shantiram Mahato,INC, 1 ,12th Pass,51,Purulia + West Bengal,669263,9816,2004
Thakur Das Kisku,Amra Bangalee,0,Others,45,Purulia + West Bengal,207000,0,2004
Acharia Basudeb   Winner ,CPM,0,Post Graduate,62,Bankura + West Bengal,1708375,0,2004
Abhiram Besra,JDP,0,Illiterate,36,Bankura + West Bengal,100000,0,2004
Balaram Mahato,JMM, 1 ,Post Graduate,33,Bankura + West Bengal,35000,0,2004
Bhaskar Chandra Bhadra,IND,0,12th Pass,67,Bankura + West Bengal,1099781,0,2004
Deb Prasad Kundu ( Tara),AITC,0,8th Pass,55,Bankura + West Bengal,2306658,172959,2004
Gopinath Mandi,Amra Bangalee,0,10th Pass,54,Bankura + West Bengal,0,0,2004
Motilal Murmu,BSP,0,10th Pass,57,Bankura + West Bengal,467000,0,2004
Natabar Bagdi,PDS,0,10th Pass,57,Bankura + West Bengal,1265000,0,2004
Rahul Sen,SP,0,Graduate,41,Bankura + West Bengal,0,0,2004
Susmita Bauri   Winner ,CPM,0,Graduate Professional,29,Vishnupur + West Bengal,33000,10000,2004
Achintya Majhi,INC,0,Graduate,38,Vishnupur + West Bengal,67264,50050,2004
Ajoy Bauri,BSP,0,Not Given,40,Vishnupur + West Bengal,35000,0,2004
Janardan Saha,AITC,0,Post Graduate,37,Vishnupur + West Bengal,233612,14000,2004
